student_id,tipo_factorizacion,dificultad,tiempo_respuesta,intentos,tipo_error
43395,trinomio_cuadrado_perfecto,3,89.53,1,procedimiento
43396,factor_comun,3,34.03,3,procedimiento
43397,trinomio_general,1,110.83,3,procedimiento
43398,diferencia_cuadrados,2,73.04,1,signo
43399,factor_comun,4,47.51,2,procedimiento
43400,trinomio_cuadrado_perfecto,2,44.79,2,procedimiento
43401,trinomio_general,4,54.0,1,signo
43402,diferencia_cuadrados,2,102.13,1,procedimiento
43403,trinomio_cuadrado_perfecto,3,120.42,1,identificacion
43404,diferencia_cuadrados,2,36.15,2,signo
43405,factor_comun,2,20.58,4,procedimiento
43406,trinomio_cuadrado_perfecto,1,61.3,2,identificacion
43407,trinomio_cuadrado_perfecto,4,89.31,1,procedimiento
43408,factor_comun,3,72.63,2,identificacion
43409,trinomio_cuadrado_perfecto,2,47.34,2,identificacion
43410,factor_comun,5,62.84,4,procedimiento
43411,factor_comun,3,23.02,1,procedimiento
43412,factor_comun,4,62.93,2,procedimiento
43413,trinomio_cuadrado_perfecto,4,66.37,1,procedimiento
43414,factor_comun,1,31.17,1,procedimiento
43415,trinomio_cuadrado_perfecto,1,68.05,1,identificacion
43416,diferencia_cuadrados,3,32.19,2,signo
43417,trinomio_cuadrado_perfecto,4,43.62,2,identificacion
43418,trinomio_general,3,47.38,1,procedimiento
43419,diferencia_cuadrados,3,75.11,1,procedimiento
43420,diferencia_cuadrados,2,34.91,1,signo
43421,trinomio_cuadrado_perfecto,4,31.46,2,identificacion
43422,trinomio_general,3,34.71,2,procedimiento
43423,trinomio_general,1,8.0,1,procedimiento
43424,trinomio_cuadrado_perfecto,3,56.83,1,procedimiento
43425,diferencia_cuadrados,2,37.56,1,signo
43426,diferencia_cuadrados,4,45.69,1,signo
43427,factor_comun,1,34.24,2,procedimiento
43428,diferencia_cuadrados,1,8.0,2,signo
43429,trinomio_general,1,95.71,4,procedimiento
43430,trinomio_general,4,90.67,1,identificacion
43431,trinomio_cuadrado_perfecto,5,62.5,2,identificacion
43432,factor_comun,3,41.81,1,procedimiento
43433,factor_comun,2,44.44,2,procedimiento
43434,factor_comun,2,84.72,3,procedimiento
43435,trinomio_general,1,31.12,2,identificacion
43436,trinomio_cuadrado_perfecto,5,84.27,1,identificacion
43437,diferencia_cuadrados,4,96.74,2,identificacion
43438,factor_comun,2,36.58,1,procedimiento
43439,factor_comun,4,46.26,1,identificacion
43440,trinomio_general,2,136.67,3,identificacion
43441,diferencia_cuadrados,1,49.48,3,procedimiento
43442,diferencia_cuadrados,1,78.65,1,identificacion
43443,factor_comun,5,131.38,1,procedimiento
43444,trinomio_general,1,33.42,3,procedimiento
43445,diferencia_cuadrados,2,43.22,2,signo
43446,trinomio_cuadrado_perfecto,3,37.88,1,signo
43447,factor_comun,5,46.99,1,identificacion
43448,factor_comun,4,26.37,2,procedimiento
43449,diferencia_cuadrados,5,76.58,3,identificacion
43450,trinomio_cuadrado_perfecto,5,77.26,4,procedimiento
43451,factor_comun,3,36.28,1,identificacion
43452,factor_comun,5,27.52,2,procedimiento
43453,diferencia_cuadrados,3,83.02,3,signo
43454,factor_comun,5,103.94,3,procedimiento
43455,trinomio_cuadrado_perfecto,5,80.45,1,procedimiento
43456,factor_comun,3,50.26,1,procedimiento
43457,diferencia_cuadrados,4,57.51,2,signo
43458,trinomio_general,3,75.02,4,procedimiento
43459,trinomio_general,3,80.85,2,identificacion
43460,trinomio_cuadrado_perfecto,4,93.26,3,identificacion
43461,trinomio_cuadrado_perfecto,2,118.44,1,identificacion
43462,trinomio_general,2,69.22,1,procedimiento
43463,trinomio_cuadrado_perfecto,2,65.01,2,procedimiento
43464,trinomio_cuadrado_perfecto,4,67.63,1,procedimiento
43465,trinomio_general,5,97.06,2,procedimiento
43466,trinomio_cuadrado_perfecto,1,59.0,1,identificacion
43467,factor_comun,5,56.02,2,signo
43468,trinomio_cuadrado_perfecto,1,58.08,1,identificacion
43469,diferencia_cuadrados,5,113.9,1,signo
43470,trinomio_cuadrado_perfecto,5,59.8,3,identificacion
43471,trinomio_general,3,122.34,1,procedimiento
43472,factor_comun,5,72.43,3,procedimiento
43473,factor_comun,3,65.14,1,procedimiento
43474,factor_comun,2,53.75,1,procedimiento
43475,factor_comun,4,8.0,1,procedimiento
43476,factor_comun,2,70.51,1,procedimiento
43477,factor_comun,4,63.49,4,procedimiento
43478,diferencia_cuadrados,3,38.12,4,procedimiento
43479,diferencia_cuadrados,2,74.13,3,signo
43480,diferencia_cuadrados,4,131.66,1,identificacion
43481,factor_comun,1,8.0,2,identificacion
43482,trinomio_cuadrado_perfecto,3,75.71,3,identificacion
43483,factor_comun,4,61.12,1,procedimiento
43484,diferencia_cuadrados,3,80.3,3,identificacion
43485,diferencia_cuadrados,2,57.43,3,identificacion
43486,factor_comun,4,40.26,2,procedimiento
43487,factor_comun,4,41.04,1,procedimiento
43488,factor_comun,3,10.17,1,signo
43489,trinomio_cuadrado_perfecto,2,30.56,1,identificacion
43490,diferencia_cuadrados,1,93.61,2,identificacion
43491,trinomio_cuadrado_perfecto,2,28.12,1,identificacion
43492,factor_comun,2,51.49,1,signo
43493,diferencia_cuadrados,2,46.25,1,signo
43494,trinomio_general,2,72.99,1,procedimiento
43495,diferencia_cuadrados,3,59.38,3,signo
43496,trinomio_cuadrado_perfecto,4,45.88,1,procedimiento
43497,trinomio_general,5,85.49,1,procedimiento
43498,diferencia_cuadrados,4,64.9,2,procedimiento
43499,trinomio_cuadrado_perfecto,1,52.86,2,identificacion
43500,diferencia_cuadrados,1,34.02,3,signo
43501,factor_comun,4,54.62,3,identificacion
43502,diferencia_cuadrados,2,64.52,2,identificacion
43503,factor_comun,5,43.84,4,identificacion
43504,trinomio_cuadrado_perfecto,2,74.66,4,signo
43505,diferencia_cuadrados,1,101.21,1,procedimiento
43506,factor_comun,4,57.2,1,identificacion
43507,diferencia_cuadrados,1,59.8,1,procedimiento
43508,diferencia_cuadrados,4,25.74,2,signo
43509,trinomio_cuadrado_perfecto,5,31.51,1,identificacion
43510,trinomio_general,1,62.97,3,procedimiento
43511,factor_comun,2,15.73,3,procedimiento
43512,factor_comun,4,31.47,1,signo
43513,diferencia_cuadrados,1,33.04,1,signo
43514,factor_comun,1,36.71,3,procedimiento
43515,factor_comun,4,104.39,1,identificacion
43516,trinomio_general,2,80.37,2,procedimiento
43517,diferencia_cuadrados,1,46.9,3,procedimiento
43518,trinomio_general,3,48.29,2,procedimiento
43519,trinomio_cuadrado_perfecto,2,38.84,1,identificacion
43520,factor_comun,5,57.72,4,identificacion
43521,trinomio_general,5,60.33,1,identificacion
43522,diferencia_cuadrados,4,101.57,3,procedimiento
43523,diferencia_cuadrados,4,92.1,2,procedimiento
43524,trinomio_cuadrado_perfecto,4,31.52,1,identificacion
43525,trinomio_general,4,115.46,2,identificacion
43526,trinomio_cuadrado_perfecto,1,25.49,1,signo
43527,diferencia_cuadrados,1,64.21,2,identificacion
43528,factor_comun,2,43.83,2,signo
43529,diferencia_cuadrados,4,54.53,2,signo
43530,diferencia_cuadrados,4,75.65,1,signo
43531,trinomio_cuadrado_perfecto,1,24.17,1,procedimiento
43532,diferencia_cuadrados,5,72.02,2,signo
43533,trinomio_cuadrado_perfecto,2,73.4,1,signo
43534,diferencia_cuadrados,3,92.05,4,procedimiento
43535,trinomio_cuadrado_perfecto,1,17.35,2,identificacion
43536,factor_comun,5,104.04,2,identificacion
43537,trinomio_cuadrado_perfecto,3,61.36,1,procedimiento
43538,factor_comun,5,37.82,1,procedimiento
43539,trinomio_cuadrado_perfecto,3,72.08,2,signo
43540,factor_comun,4,25.09,3,procedimiento
43541,factor_comun,2,51.68,3,procedimiento
43542,trinomio_general,2,95.22,2,procedimiento
43543,trinomio_general,5,117.17,1,identificacion
43544,trinomio_general,4,48.52,2,identificacion
43545,trinomio_general,3,51.48,3,procedimiento
43546,trinomio_cuadrado_perfecto,1,32.53,2,procedimiento
43547,diferencia_cuadrados,5,46.25,3,procedimiento
43548,diferencia_cuadrados,2,77.25,2,identificacion
43549,trinomio_general,4,8.0,3,signo
43550,trinomio_cuadrado_perfecto,4,60.56,2,identificacion
43551,diferencia_cuadrados,2,40.14,1,procedimiento
43552,trinomio_cuadrado_perfecto,5,64.55,1,identificacion
43553,trinomio_general,5,170.46,1,identificacion
43554,trinomio_general,4,14.86,2,signo
43555,trinomio_cuadrado_perfecto,2,61.35,2,procedimiento
43556,diferencia_cuadrados,2,80.72,1,signo
43557,trinomio_cuadrado_perfecto,3,58.51,2,procedimiento
43558,diferencia_cuadrados,4,39.73,1,signo
43559,diferencia_cuadrados,4,127.97,3,identificacion
43560,diferencia_cuadrados,2,55.63,1,identificacion
43561,diferencia_cuadrados,4,68.19,1,signo
43562,trinomio_cuadrado_perfecto,2,53.3,1,identificacion
43563,trinomio_general,5,115.68,1,procedimiento
43564,trinomio_cuadrado_perfecto,2,44.62,1,identificacion
43565,diferencia_cuadrados,5,53.9,3,procedimiento
43566,factor_comun,3,55.04,2,identificacion
43567,factor_comun,1,12.66,1,procedimiento
43568,factor_comun,1,22.52,3,procedimiento
43569,trinomio_cuadrado_perfecto,3,128.95,1,procedimiento
43570,diferencia_cuadrados,3,86.78,2,signo
43571,factor_comun,3,35.6,2,procedimiento
43572,diferencia_cuadrados,5,33.79,1,signo
43573,trinomio_cuadrado_perfecto,5,80.74,1,identificacion
43574,factor_comun,2,31.33,1,signo
43575,trinomio_cuadrado_perfecto,1,86.76,3,identificacion
43576,factor_comun,4,60.98,2,procedimiento
43577,trinomio_cuadrado_perfecto,4,109.18,1,identificacion
43578,diferencia_cuadrados,1,30.45,2,procedimiento
43579,diferencia_cuadrados,4,27.21,1,identificacion
43580,trinomio_cuadrado_perfecto,5,52.91,2,identificacion
43581,trinomio_general,5,167.05,1,identificacion
43582,factor_comun,2,58.8,1,procedimiento
43583,trinomio_general,3,93.0,2,identificacion
43584,factor_comun,5,111.51,1,procedimiento
43585,trinomio_cuadrado_perfecto,3,36.3,1,signo
43586,trinomio_cuadrado_perfecto,5,99.39,2,identificacion
43587,trinomio_general,4,85.77,1,identificacion
43588,trinomio_general,2,51.78,4,procedimiento
43589,diferencia_cuadrados,3,32.43,2,identificacion
43590,trinomio_cuadrado_perfecto,3,45.71,3,identificacion
43591,trinomio_cuadrado_perfecto,1,83.39,2,identificacion
43592,diferencia_cuadrados,3,62.97,1,signo
43593,trinomio_cuadrado_perfecto,1,49.57,4,procedimiento
43594,diferencia_cuadrados,5,87.14,3,signo
43595,factor_comun,2,42.79,1,procedimiento
43596,trinomio_general,1,55.11,3,procedimiento
43597,diferencia_cuadrados,1,92.14,2,identificacion
43598,trinomio_general,1,38.62,3,signo
43599,trinomio_cuadrado_perfecto,4,161.59,3,procedimiento
43600,factor_comun,5,66.75,2,signo
43601,diferencia_cuadrados,1,65.09,1,procedimiento
43602,trinomio_cuadrado_perfecto,3,13.08,1,identificacion
43603,trinomio_cuadrado_perfecto,4,64.94,3,procedimiento
43604,diferencia_cuadrados,3,41.16,2,signo
43605,trinomio_cuadrado_perfecto,2,59.71,2,identificacion
43606,trinomio_cuadrado_perfecto,4,29.33,1,identificacion
43607,diferencia_cuadrados,1,62.7,1,procedimiento
43608,factor_comun,4,50.8,2,procedimiento
43609,trinomio_general,3,95.5,2,procedimiento
43610,diferencia_cuadrados,2,111.1,3,procedimiento
43611,trinomio_general,4,189.43,3,identificacion
43612,trinomio_cuadrado_perfecto,4,77.23,1,signo
43613,diferencia_cuadrados,1,34.87,1,signo
43614,trinomio_general,4,57.73,1,identificacion
43615,trinomio_general,2,51.49,4,procedimiento
43616,trinomio_general,2,63.73,1,procedimiento
43617,factor_comun,5,60.58,1,procedimiento
43618,trinomio_general,5,143.78,2,procedimiento
43619,trinomio_general,2,99.68,2,procedimiento
43620,trinomio_cuadrado_perfecto,1,18.81,3,identificacion
43621,trinomio_cuadrado_perfecto,1,66.03,2,procedimiento
43622,trinomio_general,2,33.91,1,identificacion
43623,diferencia_cuadrados,1,55.9,2,signo
43624,trinomio_cuadrado_perfecto,4,44.06,2,identificacion
43625,trinomio_cuadrado_perfecto,4,82.09,3,identificacion
43626,factor_comun,3,27.11,1,identificacion
43627,diferencia_cuadrados,1,31.31,1,signo
43628,factor_comun,4,71.59,2,procedimiento
43629,trinomio_general,3,70.78,2,procedimiento
43630,diferencia_cuadrados,2,31.86,1,signo
43631,trinomio_cuadrado_perfecto,2,46.19,2,identificacion
43632,factor_comun,1,50.59,1,signo
43633,trinomio_cuadrado_perfecto,5,95.66,1,identificacion
43634,diferencia_cuadrados,5,94.93,1,identificacion
43635,trinomio_general,1,93.92,3,procedimiento
43636,diferencia_cuadrados,3,50.32,1,signo
43637,trinomio_cuadrado_perfecto,1,30.65,1,identificacion
43638,diferencia_cuadrados,3,78.44,3,identificacion
43639,factor_comun,5,21.96,1,procedimiento
43640,trinomio_general,1,86.48,3,procedimiento
43641,trinomio_general,4,65.34,3,procedimiento
43642,diferencia_cuadrados,4,166.02,3,procedimiento
43643,diferencia_cuadrados,5,74.48,1,signo
43644,trinomio_cuadrado_perfecto,3,53.21,1,identificacion
43645,diferencia_cuadrados,3,63.28,4,identificacion
43646,diferencia_cuadrados,4,60.13,1,signo
43647,factor_comun,1,49.95,1,procedimiento
43648,diferencia_cuadrados,1,56.52,2,signo
43649,factor_comun,4,58.53,3,procedimiento
43650,trinomio_cuadrado_perfecto,4,55.45,1,identificacion
43651,trinomio_general,1,122.25,2,identificacion
43652,factor_comun,2,50.86,1,procedimiento
43653,diferencia_cuadrados,2,12.43,2,signo
43654,diferencia_cuadrados,2,78.35,2,procedimiento
43655,trinomio_general,1,40.88,3,signo
43656,diferencia_cuadrados,2,41.38,1,signo
43657,factor_comun,4,52.44,1,procedimiento
43658,diferencia_cuadrados,2,43.14,1,signo
43659,trinomio_cuadrado_perfecto,5,10.62,2,signo
43660,trinomio_cuadrado_perfecto,5,62.79,3,identificacion
43661,factor_comun,3,61.64,1,procedimiento
43662,factor_comun,2,21.82,1,procedimiento
43663,factor_comun,5,42.07,1,procedimiento
43664,trinomio_cuadrado_perfecto,5,47.85,1,signo
43665,diferencia_cuadrados,3,55.86,2,procedimiento
43666,diferencia_cuadrados,4,37.21,4,identificacion
43667,trinomio_general,1,40.87,1,signo
43668,factor_comun,2,36.39,3,procedimiento
43669,factor_comun,5,57.22,1,procedimiento
43670,diferencia_cuadrados,5,75.03,1,identificacion
43671,trinomio_cuadrado_perfecto,1,43.62,1,procedimiento
43672,trinomio_general,2,108.37,2,procedimiento
43673,factor_comun,5,105.7,1,procedimiento
43674,factor_comun,4,91.01,4,procedimiento
43675,trinomio_general,3,72.98,1,procedimiento
43676,trinomio_cuadrado_perfecto,2,56.7,1,identificacion
43677,trinomio_cuadrado_perfecto,5,82.38,1,signo
43678,trinomio_general,5,56.64,3,identificacion
43679,trinomio_general,4,101.28,2,procedimiento
43680,trinomio_cuadrado_perfecto,3,51.43,1,identificacion
43681,trinomio_cuadrado_perfecto,4,129.54,3,procedimiento
43682,diferencia_cuadrados,3,38.89,1,signo
43683,factor_comun,2,38.41,1,identificacion
43684,trinomio_general,2,53.57,2,identificacion
43685,trinomio_cuadrado_perfecto,2,79.1,1,identificacion
43686,diferencia_cuadrados,5,36.91,3,identificacion
43687,trinomio_cuadrado_perfecto,2,53.15,1,identificacion
43688,trinomio_general,4,22.97,4,procedimiento
43689,trinomio_general,5,179.34,2,procedimiento
43690,factor_comun,2,13.37,1,signo
43691,trinomio_general,4,134.57,2,procedimiento
43692,factor_comun,5,101.83,3,procedimiento
43693,trinomio_cuadrado_perfecto,1,41.17,1,identificacion
43694,trinomio_cuadrado_perfecto,2,57.78,1,signo
43695,trinomio_cuadrado_perfecto,1,27.7,2,identificacion
43696,factor_comun,1,45.83,1,identificacion
43697,diferencia_cuadrados,1,82.3,1,identificacion
43698,trinomio_cuadrado_perfecto,1,65.27,1,identificacion
43699,factor_comun,5,54.2,1,identificacion
43700,diferencia_cuadrados,5,53.05,2,signo
43701,trinomio_cuadrado_perfecto,4,81.83,3,procedimiento
43702,diferencia_cuadrados,1,90.57,3,identificacion
43703,trinomio_cuadrado_perfecto,2,34.52,1,signo
43704,trinomio_cuadrado_perfecto,4,128.99,3,identificacion
43705,factor_comun,1,30.38,3,procedimiento
43706,trinomio_general,5,103.07,2,identificacion
43707,trinomio_general,5,101.7,1,procedimiento
43708,trinomio_cuadrado_perfecto,5,88.76,1,identificacion
43709,factor_comun,2,50.92,1,signo
43710,factor_comun,4,49.89,3,procedimiento
43711,factor_comun,4,148.7,2,identificacion
43712,factor_comun,4,43.02,2,identificacion
43713,trinomio_cuadrado_perfecto,3,32.86,1,identificacion
43714,diferencia_cuadrados,2,63.03,1,signo
43715,trinomio_general,4,111.86,1,identificacion
43716,diferencia_cuadrados,2,82.26,1,signo
43717,trinomio_cuadrado_perfecto,1,53.51,1,procedimiento
43718,factor_comun,5,67.49,4,procedimiento
43719,factor_comun,4,23.33,1,procedimiento
43720,diferencia_cuadrados,3,127.87,3,identificacion
43721,factor_comun,2,75.87,2,procedimiento
43722,trinomio_cuadrado_perfecto,4,89.83,2,procedimiento
43723,trinomio_cuadrado_perfecto,3,75.57,2,procedimiento
43724,trinomio_general,5,83.75,3,procedimiento
43725,diferencia_cuadrados,4,54.22,1,identificacion
43726,factor_comun,3,77.25,2,procedimiento
43727,factor_comun,2,38.09,1,procedimiento
43728,trinomio_general,3,112.89,2,procedimiento
43729,trinomio_cuadrado_perfecto,3,54.48,3,procedimiento
43730,trinomio_general,5,57.53,1,identificacion
43731,trinomio_general,5,137.71,2,identificacion
43732,trinomio_cuadrado_perfecto,1,62.98,2,procedimiento
43733,trinomio_cuadrado_perfecto,4,58.51,1,identificacion
43734,factor_comun,4,83.57,3,signo
43735,trinomio_general,4,52.78,1,identificacion
43736,factor_comun,2,63.63,1,procedimiento
43737,trinomio_cuadrado_perfecto,5,34.96,3,identificacion
43738,factor_comun,1,64.82,1,procedimiento
43739,factor_comun,4,26.63,1,identificacion
43740,trinomio_general,2,61.76,1,procedimiento
43741,diferencia_cuadrados,1,43.69,1,signo
43742,trinomio_cuadrado_perfecto,1,24.1,1,identificacion
43743,trinomio_cuadrado_perfecto,1,53.95,4,identificacion
43744,diferencia_cuadrados,4,48.19,1,signo
43745,diferencia_cuadrados,2,77.33,1,signo
43746,trinomio_general,4,92.48,2,procedimiento
43747,trinomio_cuadrado_perfecto,1,74.92,3,identificacion
43748,diferencia_cuadrados,4,74.02,1,signo
43749,diferencia_cuadrados,3,66.21,1,signo
43750,trinomio_cuadrado_perfecto,4,93.83,1,identificacion
43751,trinomio_cuadrado_perfecto,2,82.92,4,procedimiento
43752,trinomio_cuadrado_perfecto,1,20.72,3,signo
43753,trinomio_general,1,45.55,2,signo
43754,factor_comun,2,50.63,4,procedimiento
43755,trinomio_cuadrado_perfecto,1,26.76,1,identificacion
43756,diferencia_cuadrados,1,50.13,1,procedimiento
43757,trinomio_cuadrado_perfecto,4,65.93,1,procedimiento
43758,trinomio_general,4,112.0,1,procedimiento
43759,diferencia_cuadrados,4,64.93,3,procedimiento
43760,diferencia_cuadrados,3,28.71,1,procedimiento
43761,trinomio_cuadrado_perfecto,4,28.13,2,signo
43762,diferencia_cuadrados,4,153.32,3,procedimiento
43763,trinomio_cuadrado_perfecto,1,49.62,1,identificacion
43764,trinomio_general,1,73.62,2,procedimiento
43765,trinomio_general,2,59.25,3,procedimiento
43766,factor_comun,2,45.46,2,identificacion
43767,trinomio_cuadrado_perfecto,2,26.07,2,procedimiento
43768,trinomio_cuadrado_perfecto,5,17.23,1,signo
43769,factor_comun,5,29.02,1,identificacion
43770,diferencia_cuadrados,4,40.43,2,signo
43771,trinomio_cuadrado_perfecto,5,97.79,1,procedimiento
43772,factor_comun,2,38.53,1,procedimiento
43773,trinomio_cuadrado_perfecto,3,41.96,2,identificacion
43774,trinomio_cuadrado_perfecto,1,77.02,1,identificacion
43775,trinomio_general,3,76.54,1,procedimiento
43776,factor_comun,4,50.42,1,procedimiento
43777,diferencia_cuadrados,5,67.83,1,identificacion
43778,trinomio_cuadrado_perfecto,1,54.56,1,identificacion
43779,diferencia_cuadrados,3,40.78,1,signo
43780,trinomio_cuadrado_perfecto,1,70.0,1,procedimiento
43781,trinomio_cuadrado_perfecto,3,65.85,1,identificacion
43782,factor_comun,3,56.75,3,procedimiento
43783,trinomio_cuadrado_perfecto,2,68.84,2,procedimiento
43784,trinomio_general,1,131.82,1,procedimiento
43785,trinomio_cuadrado_perfecto,5,34.96,1,identificacion
43786,factor_comun,5,99.86,2,procedimiento
